,smiles,ESOL,rd_8,rd_32,rd_64,rd_128,rd_512,rd_1024,rd_2048,rd_4096,rd_8192,rd_16384
506,CCC#C,0.8686379179640322,2,4,1,4,3,1,1,2,2,1
507,COc1ncnc2nccnc12 ,0.9301771170329146,4,1,3,2,3,5,1,1,4,5
508,CCCCC(C)(O)CC,0.6982216743886658,4,2,1,4,5,2,3,2,2,5
509,Clc1ccc(Cl)cc1,-0.0923203444192842,1,3,3,2,3,3,4,2,4,2
510,O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,-0.6603744896705056,1,5,5,2,4,5,3,2,3,1
511,CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,0.5178644832714029,4,4,4,1,1,2,4,1,5,2
512,Cc1c[nH]c2ccccc12 ,0.3100513418003311,2,2,4,5,1,2,3,5,2,3
513,COc2ncc1nccnc1n2,0.9301771170329146,4,3,4,1,2,1,4,4,1,5
514,CNC(=O)Oc1ccccc1C2OCCO2,0.7124230280199463,4,4,3,1,3,4,3,4,2,3
515,C1N(C(=O)NCC(C)C)C(=O)NC1,0.437863524481856,1,4,4,5,5,3,2,3,2,4
516,CC#N,1.5787055995280592,4,5,1,2,1,1,1,4,1,4
517,CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,-0.7692515341769899,2,3,2,1,4,5,2,1,1,1
518,CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,-0.24380144981960986,1,3,4,3,3,4,4,1,4,1
519,ClCC(Cl)(Cl)Cl,0.42366217085057534,4,4,1,2,5,3,5,1,4,1
520,CCCCO,1.4556272013902944,1,1,4,4,5,1,4,2,3,1
521,CC1CCCCC1NC(=O)Nc2ccccc2,-0.4899582460951394,3,3,4,3,3,3,1,3,3,2
522,Clc1cc(Cl)cc(Cl)c1,-0.6651082742142661,3,3,4,3,2,1,4,1,1,5
523,O=Cc1ccco1,1.4082893559526928,1,4,5,1,5,4,2,2,5,2
524,CC(C)CCO,1.2142041896585252,3,2,2,1,4,1,5,3,3,4
525,O=Cc2ccc1OCOc1c2 ,0.6840203207573853,4,2,2,3,2,2,1,5,5,4
526,CC(=C)C,0.3526554026941727,4,3,3,5,5,4,1,4,5,3
527,O=Cc1ccccc1,0.8923068406828332,4,1,3,4,1,5,4,1,3,4
528,CC(=C)C(=C)C,0.3195189108878515,5,2,2,5,1,5,4,3,4,2
529,CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21)C(C)C,-0.77398531872075,2,1,4,2,4,4,2,2,4,2
530,O2c1ccccc1N(C)C(=O)c3cccnc23 ,-0.28261848307844345,2,3,1,1,5,5,4,2,5,1
531,C1c2ccccc2c3ccccc13,-0.9112650704897952,2,1,2,1,1,5,4,5,5,3
532,CC1CCCCC1,-0.3668798479573746,4,1,3,3,1,4,4,5,3,2
533,NC(=N)NS(=O)(=O)c1ccc(N)cc1 ,0.5136040771820188,5,5,5,3,4,3,2,2,2,5
534,COC(=O)c1ccc(O)cc1,0.5907647652453097,3,2,1,5,5,5,5,5,5,2
535,CC1CCCO1,1.5076988313716564,4,3,1,5,3,1,4,5,5,3
536,CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C,-0.007112222631600876,4,5,5,5,2,2,5,5,4,3
537,OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,1.0532555151706793,1,2,5,2,5,4,1,4,2,2
538,CCCI,0.3715905408692134,2,2,2,4,3,3,2,4,1,3
539,CCNc1nc(NC(C)C)nc(SC)n1,0.016556700087199942,2,3,1,4,1,5,5,5,1,1
540,CCCO,1.7491218431034257,1,4,2,4,3,5,4,4,2,2
541,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-0.3512583589629661,5,2,3,2,3,2,1,1,3,4
542,CCCC(C)O,1.3183474496212493,2,5,4,3,4,4,3,5,4,5
543,OC(C(=O)c1ccccc1)c2ccccc2,0.10649860641864332,1,3,4,2,3,4,5,5,1,4
544,Cc1ccc(O)c(C)c1,0.8923068406828332,2,2,4,1,3,5,4,3,3,2
545,Clc1cccc(c1)N(=O)=O,0.14436888276872478,3,4,4,1,5,1,2,4,4,4
546,Cc2c(N)c(=O)n(c1ccccc1)n2C,1.1602390458596592,1,4,1,4,3,1,1,2,5,2
547,Clc1ccc(c(Cl)c1)c2cc(Cl)ccc2Cl ,-1.6544692438601436,1,2,2,3,2,4,2,4,2,2
548,ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,-0.8733947941397138,1,4,5,2,5,1,3,2,4,2
549,CCNc1nc(NC(C)(C)C)nc(SC)n1,-0.4378866161137773,3,3,2,1,4,1,3,5,1,2
550,CCC(C)CCO,1.1195284987833218,3,4,3,4,4,5,5,4,3,1
551,Cc2ncc1nccnc1n2,1.3988217868651724,5,2,5,1,5,4,4,4,2,4
552,CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C,-1.151267946858437,4,2,1,2,1,5,1,2,1,1
553,CCCCI,0.054426976437281414,2,5,1,3,1,4,5,3,1,5
554,Brc1ccc2ccccc2c1,-0.6272379978641847,1,4,5,5,4,4,5,1,5,1
555,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,-0.4762302709182349,4,5,5,5,5,3,1,1,5,2
556,FC(F)(F)c1ccccc1,0.2674472809064896,1,2,3,1,3,4,3,1,3,4
557,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,-1.45281002229596,2,1,2,5,5,3,1,5,2,1
558,c1ccc2c(c1)sc3ccccc23,-0.6177704287766641,3,3,1,2,1,3,5,3,3,2
559,Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl ,-2.2367247427426453,5,1,4,1,5,4,3,3,3,1
560,Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl ,-2.3361342181616096,5,2,4,5,5,5,3,5,5,4
561,CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O ,-0.3872351214955433,5,3,3,5,5,3,4,4,3,5
562,c1ccccc1C(O)C(O)c2ccccc2,0.5420067844445801,2,1,4,4,1,3,3,2,2,3
563,COC(=O)c1ccccc1C(=O)OC,0.6698189671261048,5,5,3,1,2,1,3,3,2,4
564,CCCCCCCC(=O)OCC,-0.14912575894440638,4,5,4,4,4,1,5,3,3,4
565,CCSSCC,0.3100513418003311,1,2,3,5,2,3,1,5,4,2
566,CCOCCOCC,1.0911257915207606,4,2,2,4,5,2,4,4,4,1
567,Clc1cc(Cl)c(Cl)cc1Cl,-1.1763570049403649,3,4,3,2,5,2,3,4,5,4
568,Nc1ccc(cc1)c2ccc(N)cc2,0.17750537457504598,1,1,3,4,4,4,4,1,1,5
569,CCCCCC=C,-0.31007443343225244,5,5,1,3,1,1,3,5,3,5
570,CCCCc1c(C)nc(NCC)[nH]c1=O,0.022237241539712158,5,2,1,2,1,1,3,4,5,5
571,O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,0.3242526954316116,4,2,1,4,5,5,3,5,2,2
572,Nc1ccccc1Cl,0.7360919507387472,4,1,5,1,1,2,4,1,5,5
573,COc1cccc(Cl)c1,0.13963509822496473,2,5,1,3,2,2,1,5,3,1
574,CCCCN(CC)C(=O)SCCC,-0.21539874255704874,2,5,3,3,1,4,5,3,2,4
575,CCCCOC=O,0.8070987188951498,5,3,1,5,3,2,3,2,2,3
576,CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,-0.04971628352544264,1,2,2,5,1,3,3,1,3,2
577,BrC(Cl)Cl,0.7266243816512269,4,5,1,4,5,5,4,5,5,4
578,CC34CC(=O)C1C(CCC2=CC(=O)CCC12C)C3CCC4(=O) ,-0.19172981983824794,1,4,5,4,5,2,3,3,2,2
579,c1ccc(cc1)c2ccc(cc2)c3ccccc3,-1.9100936092231933,2,4,5,2,3,4,4,2,5,4
580,Oc1ccc(C=O)cc1,1.0011838851893171,2,5,4,5,1,1,2,5,1,5
581,CBr,1.0816582224332405,4,2,5,2,1,5,5,3,3,4
582,Cc1cc(ccc1NS(=O)(=O)C(F)(F)F)S(=O)(=O)c2ccccc2,-0.3432109252385736,4,2,1,2,3,3,4,2,2,3
583,CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O,-1.3084295937112744,3,4,5,4,1,1,3,1,3,1
584,CCc1ccc2ccccc2c1,-0.5751663678828225,1,4,2,5,2,1,4,5,4,4
585,Nc1c(C)c[nH]c(=O)n1 ,0.7654414149100602,4,4,2,5,3,1,2,1,3,1
586,Clc2c(Cl)c(Cl)c(c1ccccc1)c(Cl)c2Cl ,-2.293530157267768,5,5,2,1,1,5,5,1,3,1
587,c1c(NC(=O)c2ccccc2(I))cccc1,-0.537296091532741,2,2,2,2,5,2,5,4,3,3
588,Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C,-0.28877240298533163,5,1,1,4,3,1,1,4,2,1
589,Fc1ccccc1Br,0.17750537457504598,2,1,2,4,4,3,2,4,1,2
590,Oc1ccc(Cl)cc1Cl,0.7218905971074667,3,2,4,5,2,5,3,1,3,1
591,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2,-1.5223966550892345,4,2,1,1,1,4,5,1,4,5
592,CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 ,-0.5136271688139402,3,3,2,1,2,1,1,3,4,2
593,O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-0.8672408742328256,1,4,3,2,5,5,1,5,4,2
594,C1CCCC1,0.2059080818376071,4,5,5,4,4,5,5,2,4,1
595,Cc1ccccc1N,0.4094608172192949,2,3,5,3,3,5,2,4,3,2
596,c1(OC)ccc(CC=C)cc1,0.07336211461232214,1,5,2,5,4,3,3,2,1,4
597,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1 ,0.06862833006856185,5,3,1,2,2,1,2,3,4,4
598,CC(C)C=C,0.16330402094376553,5,1,3,3,2,4,1,4,2,1
599,Oc1ccccn1,1.9384732248538328,1,1,4,2,1,3,4,1,5,4
600,CC,0.8118325034389101,2,2,2,5,2,1,2,5,1,4
601,Clc1ccccc1Cl,0.011822915543439859,3,5,3,3,1,5,3,1,3,2
602,Sc2nc1ccccc1s2 ,-0.04971628352544264,4,3,5,5,5,5,2,4,4,1
603,Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl ,-4.035562869371514,2,2,4,5,3,3,4,4,5,2
604,COc2c1occc1cc3ccc(=O)oc23 ,-0.2788314554434353,3,5,1,2,1,4,2,2,1,1
605,CC(=O)N,2.2035651593044028,4,2,5,2,5,5,3,3,2,4
606,Cc1cccc2ccccc12,-0.295873079800972,3,3,3,3,4,4,1,5,3,5
607,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12 ,-0.2343338807320895,4,1,3,1,5,5,5,4,5,1
608,CC(O)C(C)(C)C,1.1621325596771634,3,1,5,3,2,5,3,1,4,1
609,CCCC(=O)OCC,0.8118325034389101,4,5,1,3,3,5,3,2,4,1
610,CC2=CC(=O)c1ccccc1C2=O ,0.021290484630960227,4,2,2,4,5,3,3,4,1,1
611,c1ccc2c(c1)ccc3ccccc32,-1.03434346862756,1,5,4,5,1,5,3,3,5,1
612,Cc1ccnc(C)c1,1.6355110140531812,4,5,2,2,1,3,5,1,4,4
613,CCCCCCCCCO,0.030758053718480595,5,3,5,1,3,5,2,4,4,5
614,BrCBr,0.9017744097703536,4,3,2,5,3,1,3,3,3,4
615,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-0.24380144981960986,3,2,3,2,4,3,1,4,5,4
616,Cc1ccc2cc(C)ccc2c1,-0.8591934405084332,1,5,2,4,5,1,1,1,5,2
617,CCSC(=O)N(CC(C)C)CC(C)C,-0.2864055107134516,4,1,4,5,4,2,3,2,2,3
618,O=N(=O)OCC(CON(=O)=O)ON(=O)=O ,0.40472703267553456,5,4,4,5,4,4,5,2,4,1
619,Nc1cccc(c1)N(=O)=O,0.4189283863068152,1,3,2,2,4,4,1,1,4,2
620,CCCCCl,0.4946689390069782,5,1,3,3,5,1,4,3,2,2
621,ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl ,-0.5278285224452208,3,4,4,4,3,4,4,1,2,5
622,Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,-0.6485400283111054,3,3,5,5,5,2,1,5,4,2
623,Nc3cc2c1ccccc1ccc2c4ccccc34 ,-1.4793192157410169,3,1,5,3,1,4,4,4,5,3
624,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,-0.4165845856668565,5,1,3,4,4,3,3,3,1,3
625,CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,-0.7720918049032461,2,2,2,5,3,3,2,1,3,5
626,CC1CO1,1.176333913308444,4,4,4,4,4,4,4,5,4,3
627,O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,-0.3413174114210695,2,4,2,2,4,3,3,1,1,5
628,CCNC(=S)NCC,0.7644946580013083,5,1,1,3,2,1,5,3,2,5
629,Oc1cc(Cl)cc(Cl)c1Cl,0.19170672820632664,3,4,1,1,2,3,4,4,4,4
630,CCCCC(=O)OC,0.8213000725264304,5,4,4,4,3,2,1,3,5,4
631,Nc1ccccc1,1.2615420350961268,3,2,5,3,2,2,1,2,5,1
632,Cc1cccc2c(C)cccc12,-0.7593105866350928,1,4,4,5,2,1,1,2,5,5
633,NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl ,0.21064186638136734,3,2,4,5,2,5,1,1,5,1
634,C1=Cc2cccc3cccc1c23,-0.41895147793873655,5,4,1,3,2,1,3,4,2,4
635,CCCCCOC(=O)CC,0.8497027797889916,1,4,4,4,1,4,3,2,2,1
636,CCNc1nc(NC(C)C)nc(OC)n1,0.4691065024706731,5,1,5,1,5,1,3,4,4,5
637,c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,-2.6622919732266856,1,4,4,4,2,4,5,3,3,2
638,CCBr,0.939644686120435,2,5,3,3,1,4,4,1,2,1
639,CCC#CCC,0.5136040771820188,3,3,2,5,3,4,1,3,2,5
640,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,-1.0499649576219676,2,3,2,1,4,2,2,1,2,2
641,CCC(=C)C,0.16330402094376553,4,1,2,4,3,4,3,2,3,1
642,Oc1cccc2cccnc12 ,0.3100513418003311,5,4,4,2,5,2,1,2,2,3
643,C1CCc2ccccc2C1,-0.6130366442329039,1,2,1,1,5,4,4,4,3,2
644,Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4 ,0.0828296836998425,3,5,2,1,1,4,4,2,1,4
645,Brc1cc(Br)cc(Br)c1,-1.1952921431154058,1,5,5,5,2,4,5,3,3,5
646,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-1.252097557640528,4,4,2,2,2,1,2,2,2,1
647,Cc1cc(=O)[nH]c(=S)[nH]1,0.3024772865303148,4,5,1,3,3,2,3,5,2,4
648,COc1cc(CC=C)ccc1O,0.7171568125637066,5,2,5,3,5,4,5,2,1,5
649,O=C1NC(=O)NC(=O)C1(C(C)C)CC=C,0.6470968013160557,3,2,1,1,2,5,3,5,2,3
650,c1cc2ccc3cccc4ccc(c1)c2c34,-1.4679581328359923,4,5,1,3,5,5,3,4,3,5
651,CCOC(C)OCC,1.2520744660086067,1,4,4,4,2,1,4,5,1,1
652,CC1(C)CON(Cc2ccccc2Cl)C1=O,0.3488683750591645,1,1,5,2,3,4,4,2,1,4
653,CCCCOCCO,1.256808250552367,4,5,1,1,3,4,2,4,3,3
654,Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl,-1.2994354030781299,1,1,4,3,4,2,3,5,5,2
655,CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,-0.6281847547729366,3,4,2,3,5,5,4,4,4,1
656,FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,-0.46013540346945003,2,3,1,3,5,5,1,3,4,3
657,c1ccc2ncccc2c1,0.8402352107014712,5,4,5,2,2,1,2,2,4,2
658,COC(=O)c1cc(O)c(O)c(O)c1 ,0.8686379179640322,3,4,3,2,3,5,1,1,4,5
659,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F ,0.6035459835134622,5,3,4,5,4,1,2,1,2,4
660,Clc2ccc1oc(=O)[nH]c1c2,0.11549279705178753,5,2,4,5,1,4,4,1,3,2
661,Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-2.293530157267768,1,1,4,3,3,3,3,4,1,4
662,O=C1NC(=O)C(=O)C(=O)N1 ,0.8639041334202721,2,1,3,5,1,3,5,4,5,2
663,ClCCCCl,0.6887541053011454,1,1,2,5,4,2,4,3,2,3
664,Fc1cccc(Br)c1,0.19170672820632664,2,3,2,2,3,2,1,3,2,4
665,Clc1ccc(Br)cc1,-0.2627365879946506,4,4,1,4,2,1,5,1,2,3
666,CC(C)C(C)C,-0.2722041570821709,3,3,3,1,1,3,4,5,2,1
667,CCC=C,0.5372729999008198,5,3,1,3,2,3,5,2,4,3
668,Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-2.1799193282175238,3,3,1,1,5,5,3,3,3,5
669,Nc1cc[nH]c(=O)n1 ,0.9088750865859938,3,5,3,1,1,4,1,2,5,4
670,FC(F)(Cl)C(F)(Cl)Cl,0.016556700087199942,3,4,3,4,2,1,2,5,4,4
671,CCC#N,1.5881731686155796,2,3,2,5,5,2,2,5,2,4
672,ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl ,-1.6260665365975822,4,1,3,4,4,5,3,1,4,5
673,COc1ccccc1N(=O)=O,0.5278054308132993,5,2,3,4,3,5,3,4,4,3
674,CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O,-0.4946920306388995,2,3,2,1,2,3,2,5,2,3
675,CC12CC2(C)C(=O)N(C1=O)c3cc(Cl)cc(Cl)c3,-0.8165893796145915,3,2,5,5,3,2,1,2,4,5
676,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,-2.813299700172636,5,4,4,3,2,5,3,2,1,1
677,CCC(C)c1cc(cc(N(=O)=O)c1O)N(=O)=O ,-0.1443919744006461,2,5,1,1,3,4,3,4,4,5
678,c1c(OC)c(OC)C2C(=O)OCC2c1,0.5566815165302365,2,3,2,3,3,1,4,1,5,5
679,OCC(O)CO,1.9858110702914349,5,2,3,1,5,5,4,3,3,3
680,COc1ccccc1O ,0.5278054308132993,3,4,3,2,3,1,3,2,1,1
681,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl ,-1.2284286349217273,1,2,5,1,2,3,3,5,1,2
682,Cc1c2ccccc2cc3ccccc13,-1.3325718948844512,1,3,5,5,5,2,1,5,3,4
683,Cc1cc(=O)n(c2ccccc2)n1C,1.7940927962691473,4,3,4,3,2,4,1,1,1,3
684,CCCCOC,0.9869825315580368,5,2,5,5,4,2,5,1,4,5
685,Cc2cnc1cncnc1n2,1.0513620013531753,5,2,4,2,1,3,4,4,1,5
686,CCNc1nc(Cl)nc(NCC)n1 ,-0.698244766020587,3,3,3,3,1,2,3,2,1,5
687,CN(C)C(=O)C,1.9810772857476744,3,4,5,5,1,3,3,3,1,3
688,CSc1nc(nc(n1)N(C)C)N(C)C,0.1888664574800704,1,1,1,2,5,1,2,4,3,1
689,C=C,1.2662758196398871,3,4,1,4,3,3,4,3,1,2
690,CC(C)(C)CCO,1.2189379742022857,4,5,3,2,1,5,2,3,4,2
691,O=C1NC(=O)NC(=O)C1(CC)CC=C,0.6915943760274015,1,2,3,2,5,2,2,3,4,4
692,Oc1ccc(Cl)c(Cl)c1Cl,0.19170672820632664,2,1,1,1,1,5,2,2,2,1
693,COc1ccccc1,0.5798770607946613,3,4,3,4,4,4,1,5,2,5
694,c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,-0.6887771969330669,2,3,1,5,2,1,2,2,4,5
695,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ,-0.3668798479573746,3,3,1,1,5,3,5,4,5,4
696,COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,-0.5136271688139402,3,4,5,2,2,5,1,4,5,4
697,CCc1ccc(C)cc1,-0.016579791719121245,3,2,2,4,3,2,4,2,2,1
698,CC(C)SC(C)C,0.3952594635880142,1,3,1,5,2,4,5,1,1,3
699,O=N(=O)c1cccc(c1)N(=O)=O,0.3715905408692134,4,3,5,1,4,1,4,1,1,4
700,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-1.166889435852845,2,1,4,5,1,4,2,2,3,5
701,CCC1(C(C)C)C(=O)NC(=O)NC1=O ,0.4094608172192949,4,1,1,5,5,2,1,3,4,2
702,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,-0.537296091532741,5,4,5,4,4,4,1,3,3,3
703,Cc1ncc(N(=O)=O)n1CCO,0.8781054870515527,4,1,3,2,4,4,5,4,2,4
704,Nc1ccc(Cl)cc1,0.6698189671261048,2,3,2,4,1,2,4,5,3,3
705,CCCC(C)(C)CO,0.7360919507387472,4,4,1,4,1,1,3,3,2,3
706,c1ccoc1,1.06745686880196,1,2,1,1,4,3,3,2,3,3
707,COCCCNc1nc(NC(C)C)nc(SC)n1,0.069575086977314,3,2,4,5,2,4,4,5,3,3
708,CN(C)C(=O)NC1CC2CC1C3CCCC23,-0.04545587743605852,2,5,4,4,1,2,5,1,1,4
709,CC(C)(C)c1ccccc1,-0.2769379416259313,4,1,4,2,1,5,5,1,2,5
710,CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-0.0923203444192842,4,3,4,2,4,3,5,5,2,4
711,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,-0.6130366442329039,4,1,5,1,4,5,3,4,5,5
712,CCCOC,1.2710096041836474,5,1,3,1,4,2,5,5,1,4
713,CC(C)OC(=O)C,1.1952690514834845,4,2,2,4,1,1,2,5,1,1
714,Brc1ccccc1,0.24851214273144884,1,5,4,4,3,4,1,3,4,2
715,CCOC(=O)c1ccc(O)cc1,0.3431878336066523,4,1,5,5,2,2,2,4,5,1
716,O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-0.9448749407504932,5,4,3,4,1,1,1,1,5,1
717,CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-1.0864150986089218,4,3,4,4,5,1,5,3,3,4
718,c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,-2.9619405348467054,3,5,2,4,4,1,5,4,2,5
719,O=c1[nH]cnc2[nH]ncc12 ,0.38295162377423786,3,5,5,1,2,2,3,2,4,3
720,ClC=C,0.6272149062322632,2,5,2,1,2,3,3,4,5,3
721,CN(C)C(=O)C(c1ccccc1)c2ccccc2 ,0.04495940734976104,5,2,1,1,5,3,2,5,3,2
722,BrC(Br)(Br)Br,-0.0307811453504019,2,5,4,2,3,1,1,3,4,2
723,CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 ,-0.8501992498752892,4,3,1,1,3,2,5,3,2,5
724,O=C1NC(=O)c2ccccc12 ,0.22010943546888773,1,4,1,5,3,5,3,2,3,4
725,OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,-0.6177704287766641,3,2,2,1,4,5,2,2,4,5
726,COC(=O)c1ccccc1,0.5798770607946613,3,2,3,2,3,4,4,4,1,5
727,Cn1ccc(=O)[nH]c1=O,1.0736107887088482,2,5,1,1,1,1,3,4,5,3
728,CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 ,-0.31007443343225244,1,1,4,2,2,1,3,2,5,2
729,Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl ,-1.6071313984225415,2,1,5,5,5,3,2,1,3,4
730,CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,-0.10178791350680456,4,1,3,3,1,2,3,1,1,1
731,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-0.3432109252385736,3,3,4,3,2,3,2,4,2,2
732,C1CC=CC1,0.4615324472006568,4,3,1,1,3,3,4,4,2,5
733,C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),0.5136040771820188,4,4,3,4,2,4,1,2,2,3
734,CCCCCCCCC,-1.3278381103406909,4,2,1,3,2,3,2,2,4,4
735,Oc1ccccc1Cl,0.9538460397517154,5,2,4,4,3,1,1,5,2,2
736,c1cccc2c3c(C)cc4ccccc4c3ccc12,-1.6639368129476635,2,5,2,3,1,2,1,1,2,5
737,CCOc1ccccc1,0.3526554026941727,4,3,5,1,5,5,5,1,3,1
738,CCOC(=O)C=Cc1ccccc1,0.03549183826224067,5,5,3,1,1,3,1,4,2,2
739,Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,0.2797551207202659,2,4,3,2,2,5,4,1,5,3
740,Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,-0.20072401047139235,2,4,2,3,4,1,1,4,3,4
741,Cc1ccc(cc1)S(=O)(=O)N,0.6319486907760233,3,3,3,3,5,4,4,1,1,1
742,CC(OC(=O)Nc1cccc(Cl)c1)C#C,0.21679578628825555,5,1,3,1,2,2,5,1,2,1
743,CCCCCC(C)C,-0.9491353468398768,4,4,3,4,4,4,5,2,2,2
744,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-2.4147150415880287,5,4,1,3,3,1,2,5,2,3
745,CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,-0.21918577019205712,3,2,3,5,5,3,2,2,1,3
746,CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,-0.32143551633727685,1,1,2,2,5,1,5,2,2,1
747,CCC(O)C(C)C,1.124262283327082,2,3,3,1,5,4,5,2,3,2
748,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O ,0.3668567563254533,5,3,5,1,4,1,5,2,1,5
749,CC1(C)C2CCC1(C)C(O)C2,0.3573891872379329,1,1,5,2,3,1,4,1,4,1
750,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,-0.44735418520129744,1,1,1,3,5,4,4,5,2,4
751,CCCCCCC,-0.6887771969330669,3,5,3,3,3,1,4,3,2,3
752,Oc1cccc2ccccc12,0.40472703267553456,1,2,3,5,5,4,3,2,2,2
753,C/C1CCCCC1\C,-0.5799001524265825,3,3,3,1,2,1,4,2,1,4
754,COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O ,-0.2665236156296588,2,2,4,1,3,3,4,2,4,3
755,C1Cc2c3c1cccc3cc4c2ccc5ccccc54,-2.2603936654614465,1,5,3,4,5,5,1,5,2,1
